date,lat,lon,sst_celsius,lss_class
2025-07-01,30.3600,121.7000,28.37,1
2025-07-01,30.3600,121.7100,28.35,1
2025-07-01,30.3600,121.7200,28.35,1
2025-07-01,30.3600,121.7300,28.28,1
2025-07-01,30.3600,121.7400,28.27,1
2025-07-01,30.3600,121.7500,28.21,1
2025-07-01,30.3600,121.7600,28.17,1
2025-07-01,30.3600,121.7700,28.11,1
2025-07-01,30.3600,121.7800,28.07,1
2025-07-01,30.3700,120.9700,30.73,1
2025-07-01,30.3700,120.9800,30.70,1
2025-07-01,30.3700,120.9900,30.72,1
2025-07-01,30.3700,121.5000,28.84,1
2025-07-01,30.3700,121.5100,28.80,1
2025-07-01,30.3700,121.5200,28.82,1
2025-07-01,30.3700,121.5300,28.79,1
2025-07-01,30.3700,121.5400,28.75,1
2025-07-01,30.3700,121.5500,28.73,1
2025-07-01,30.3700,121.5600,28.69,1
2025-07-01,30.3700,121.5700,28.59,1
2025-07-01,30.3700,121.5800,28.56,1
2025-07-01,30.3700,121.5900,28.53,1
2025-07-01,30.3700,121.6000,28.49,1
2025-07-01,30.3700,121.6100,28.48,1
2025-07-01,30.3700,121.6200,28.50,1
2025-07-01,30.3700,121.6300,28.53,1
2025-07-01,30.3700,121.6400,28.53,1
2025-07-01,30.3700,121.6500,28.52,1
2025-07-01,30.3700,121.6600,28.51,1
2025-07-01,30.3700,121.6700,28.48,1
2025-07-01,30.3700,121.6800,28.44,1
2025-07-01,30.3700,121.6900,28.43,1
2025-07-01,30.3700,121.7000,28.43,1
2025-07-01,30.3700,121.7100,28.39,1
2025-07-01,30.3700,121.7200,28.37,1
2025-07-01,30.3700,121.7300,28.31,1
2025-07-01,30.3700,121.7400,28.28,1
2025-07-01,30.3700,121.7500,28.22,1
2025-07-01,30.3700,121.7600,28.18,1
2025-07-01,30.3700,121.7700,28.12,1
2025-07-01,30.3700,121.7800,28.09,1
2025-07-01,30.3700,121.7900,28.03,1
2025-07-01,30.3800,120.9600,30.73,1
2025-07-01,30.3800,120.9700,30.70,1
2025-07-01,30.3800,120.9800,30.66,1
2025-07-01,30.3800,120.9900,30.64,1
2025-07-01,30.3800,121.0000,30.63,1
2025-07-01,30.3800,121.0500,30.66,1
2025-07-01,30.3800,121.0600,30.68,1
2025-07-01,30.3800,121.0700,30.69,1
2025-07-01,30.3800,121.0800,30.69,1
2025-07-01,30.3800,121.4900,28.91,1
2025-07-01,30.3800,121.5000,28.85,1
2025-07-01,30.3800,121.5100,28.81,1
2025-07-01,30.3800,121.5200,28.78,1
2025-07-01,30.3800,121.5300,28.74,1
2025-07-01,30.3800,121.5400,28.70,1
2025-07-01,30.3800,121.5500,28.69,1
2025-07-01,30.3800,121.5600,28.65,1
2025-07-01,30.3800,121.5700,28.59,1
2025-07-01,30.3800,121.5800,28.58,1
2025-07-01,30.3800,121.5900,28.55,1
2025-07-01,30.3800,121.6000,28.51,1
2025-07-01,30.3800,121.6100,28.50,1
2025-07-01,30.3800,121.6200,28.53,1
2025-07-01,30.3800,121.6300,28.55,1
2025-07-01,30.3800,121.6400,28.54,1
2025-07-01,30.3800,121.6500,28.52,1
2025-07-01,30.3800,121.6600,28.53,1
2025-07-01,30.3800,121.6700,28.49,1
2025-07-01,30.3800,121.6800,28.46,1
2025-07-01,30.3800,121.6900,28.46,1
2025-07-01,30.3800,121.7000,28.47,1
2025-07-01,30.3800,121.7100,28.44,1
2025-07-01,30.3800,121.7200,28.45,1
2025-07-01,30.3800,121.7300,28.39,1
2025-07-01,30.3800,121.7400,28.37,1
2025-07-01,30.3800,121.7500,28.31,1
2025-07-01,30.3800,121.7600,28.25,1
2025-07-01,30.3800,121.7700,28.19,1
2025-07-01,30.3800,121.7800,28.18,1
2025-07-01,30.3800,121.7900,28.10,1
2025-07-01,30.3800,121.8000,28.06,1
2025-07-01,30.3800,121.8100,28.03,1
2025-07-01,30.3900,120.9700,30.67,1
2025-07-01,30.3900,120.9800,30.63,1
2025-07-01,30.3900,121.0000,30.59,1
2025-07-01,30.3900,121.0500,30.63,1
2025-07-01,30.3900,121.0600,30.64,1
2025-07-01,30.3900,121.4700,29.02,1
2025-07-01,30.3900,121.4800,28.98,1
2025-07-01,30.3900,121.4900,28.91,1
2025-07-01,30.3900,121.5000,28.85,1
2025-07-01,30.3900,121.5100,28.81,1
2025-07-01,30.3900,121.5200,28.77,1
2025-07-01,30.3900,121.5300,28.73,1
2025-07-01,30.3900,121.5400,28.71,1
2025-07-01,30.3900,121.5500,28.70,1
2025-07-01,30.3900,121.5600,28.66,1
2025-07-01,30.3900,121.5700,28.63,1
2025-07-01,30.3900,121.5800,28.62,1
2025-07-01,30.3900,121.5900,28.60,1
2025-07-01,30.3900,121.6000,28.57,1
2025-07-01,30.3900,121.6100,28.56,1
2025-07-01,30.3900,121.6200,28.59,1
2025-07-01,30.3900,121.6300,28.61,1
2025-07-01,30.3900,121.6400,28.60,1
2025-07-01,30.3900,121.6500,28.57,1
2025-07-01,30.3900,121.6600,28.58,1
2025-07-01,30.3900,121.6700,28.53,1
2025-07-01,30.3900,121.6800,28.47,1
2025-07-01,30.3900,121.6900,28.47,1
2025-07-01,30.3900,121.7000,28.49,1
2025-07-01,30.3900,121.7100,28.45,1
2025-07-01,30.3900,121.7200,28.46,1
2025-07-01,30.3900,121.7300,28.43,1
2025-07-01,30.3900,121.7400,28.38,1
2025-07-01,30.3900,121.7500,28.32,1
2025-07-01,30.3900,121.7600,28.28,1
2025-07-01,30.3900,121.7700,28.22,1
2025-07-01,30.3900,121.7800,28.22,1
2025-07-01,30.3900,121.7900,28.16,1
2025-07-01,30.3900,121.8000,28.11,1
2025-07-01,30.3900,121.8100,28.09,1
2025-07-01,30.3900,121.8200,28.04,1
2025-07-01,30.4000,120.9800,30.60,1
2025-07-01,30.4000,121.0000,30.55,1
2025-07-01,30.4000,121.0100,30.56,1
2025-07-01,30.4000,121.0400,30.56,1
2025-07-01,30.4000,121.0500,30.58,1
2025-07-01,30.4000,121.0600,30.58,1
2025-07-01,30.4000,121.4600,29.04,1
2025-07-01,30.4000,121.4700,29.00,1
2025-07-01,30.4000,121.4800,28.95,1
2025-07-01,30.4000,121.4900,28.89,1
2025-07-01,30.4000,121.5000,28.84,1
2025-07-01,30.4000,121.5100,28.80,1
2025-07-01,30.4000,121.5200,28.76,1
2025-07-01,30.4000,121.5300,28.73,1
2025-07-01,30.4000,121.5400,28.71,1
2025-07-01,30.4000,121.5500,28.70,1
2025-07-01,30.4000,121.5600,28.68,1
2025-07-01,30.4000,121.5700,28.66,1
2025-07-01,30.4000,121.5800,28.64,1
2025-07-01,30.4000,121.5900,28.62,1
2025-07-01,30.4000,121.6000,28.61,1
2025-07-01,30.4000,121.6100,28.59,1
2025-07-01,30.4000,121.6200,28.60,1
2025-07-01,30.4000,121.6300,28.60,1
2025-07-01,30.4000,121.6400,28.60,1
2025-07-01,30.4000,121.6500,28.55,1
2025-07-01,30.4000,121.6600,28.57,1
2025-07-01,30.4000,121.6700,28.55,1
2025-07-01,30.4000,121.6800,28.51,1
2025-07-01,30.4000,121.6900,28.49,1
2025-07-01,30.4000,121.7000,28.50,1
2025-07-01,30.4000,121.7100,28.46,1
2025-07-01,30.4000,121.7200,28.46,1
2025-07-01,30.4000,121.7300,28.43,1
2025-07-01,30.4000,121.7400,28.40,1
2025-07-01,30.4000,121.7500,28.36,1
2025-07-01,30.4000,121.7600,28.33,1
2025-07-01,30.4000,121.7700,28.23,1
2025-07-01,30.4000,121.7800,28.22,1
2025-07-01,30.4000,121.7900,28.17,1
2025-07-01,30.4000,121.8000,28.13,1
2025-07-01,30.4000,121.8100,28.10,1
2025-07-01,30.4000,121.8200,28.12,1
2025-07-01,30.4000,121.8300,28.06,1
2025-07-01,30.4000,121.8400,28.03,1
2025-07-01,30.4000,121.8500,28.01,1
2025-07-01,30.4100,120.9400,30.69,1
2025-07-01,30.4100,121.0700,30.56,1
2025-07-01,30.4100,121.4200,29.27,1
2025-07-01,30.4100,121.4400,29.15,1
2025-07-01,30.4100,121.4500,29.07,1
2025-07-01,30.4100,121.4600,29.02,1
2025-07-01,30.4100,121.4700,28.97,1
2025-07-01,30.4100,121.4800,28.95,1
2025-07-01,30.4100,121.4900,28.89,1
2025-07-01,30.4100,121.5000,28.85,1
2025-07-01,30.4100,121.5100,28.81,1
2025-07-01,30.4100,121.5200,28.77,1
2025-07-01,30.4100,121.5300,28.74,1
2025-07-01,30.4100,121.5400,28.72,1
2025-07-01,30.4100,121.5500,28.70,1
2025-07-01,30.4100,121.5600,28.70,1
2025-07-01,30.4100,121.5700,28.68,1
2025-07-01,30.4100,121.5800,28.65,1
2025-07-01,30.4100,121.5900,28.64,1
2025-07-01,30.4100,121.6000,28.64,1
2025-07-01,30.4100,121.6100,28.61,1
2025-07-01,30.4100,121.6200,28.61,1
2025-07-01,30.4100,121.6300,28.62,1
2025-07-01,30.4100,121.6400,28.62,1
2025-07-01,30.4100,121.6500,28.60,1
2025-07-01,30.4100,121.6600,28.62,1
2025-07-01,30.4100,121.6700,28.60,1
2025-07-01,30.4100,121.6800,28.57,1
2025-07-01,30.4100,121.6900,28.55,1
2025-07-01,30.4100,121.7000,28.53,1
2025-07-01,30.4100,121.7100,28.50,1
2025-07-01,30.4100,121.7200,28.46,1
2025-07-01,30.4100,121.7300,28.44,1
2025-07-01,30.4100,121.7400,28.41,1
2025-07-01,30.4100,121.7500,28.38,1
2025-07-01,30.4100,121.7600,28.35,1
2025-07-01,30.4100,121.7700,28.28,1
2025-07-01,30.4100,121.7800,28.26,1
2025-07-01,30.4100,121.7900,28.23,1
2025-07-01,30.4100,121.8000,28.18,1
2025-07-01,30.4100,121.8100,28.15,1
2025-07-01,30.4100,121.8200,28.15,1
2025-07-01,30.4100,121.8300,28.09,1
2025-07-01,30.4100,121.8400,28.07,1
2025-07-01,30.4100,121.8500,28.06,1
2025-07-01,30.4100,121.8600,28.01,1
2025-07-01,30.4200,121.0300,30.50,1
2025-07-01,30.4200,121.4400,29.15,1
2025-07-01,30.4200,121.4500,29.07,1
2025-07-01,30.4200,121.4600,29.01,1
2025-07-01,30.4200,121.4700,28.97,1
2025-07-01,30.4200,121.4800,28.94,1
2025-07-01,30.4200,121.4900,28.90,1
2025-07-01,30.4200,121.5000,28.86,1
2025-07-01,30.4200,121.5100,28.82,1
2025-07-01,30.4200,121.5200,28.78,1
2025-07-01,30.4200,121.5300,28.75,1
2025-07-01,30.4200,121.5400,28.73,1
2025-07-01,30.4200,121.5500,28.70,1
2025-07-01,30.4200,121.5600,28.70,1
2025-07-01,30.4200,121.5700,28.69,1
2025-07-01,30.4200,121.5800,28.66,1
2025-07-01,30.4200,121.5900,28.66,1
2025-07-01,30.4200,121.6000,28.65,1
2025-07-01,30.4200,121.6100,28.61,1
2025-07-01,30.4200,121.6200,28.61,1
2025-07-01,30.4200,121.6300,28.64,1
2025-07-01,30.4200,121.6400,28.63,1
2025-07-01,30.4200,121.6500,28.64,1
2025-07-01,30.4200,121.6600,28.66,1
2025-07-01,30.4200,121.6700,28.64,1
2025-07-01,30.4200,121.6800,28.60,1
2025-07-01,30.4200,121.6900,28.58,1
2025-07-01,30.4200,121.7000,28.55,1
2025-07-01,30.4200,121.7100,28.52,1
2025-07-01,30.4200,121.7200,28.50,1
2025-07-01,30.4200,121.7300,28.48,1
2025-07-01,30.4200,121.7400,28.46,1
2025-07-01,30.4200,121.7500,28.42,1
2025-07-01,30.4200,121.7600,28.40,1
2025-07-01,30.4200,121.7700,28.33,1
2025-07-01,30.4200,121.7800,28.30,1
2025-07-01,30.4200,121.7900,28.27,1
2025-07-01,30.4200,121.8000,28.24,1
2025-07-01,30.4200,121.8100,28.19,1
2025-07-01,30.4200,121.8200,28.22,1
2025-07-01,30.4200,121.8300,28.17,1
2025-07-01,30.4200,121.8400,28.14,1
2025-07-01,30.4200,121.8500,28.12,1
2025-07-01,30.4200,121.8600,28.08,1
2025-07-01,30.4200,121.8700,28.03,1
2025-07-01,30.4300,121.0100,30.48,1
2025-07-01,30.4300,121.0300,30.47,1
2025-07-01,30.4300,121.0700,30.48,1
2025-07-01,30.4300,121.4300,29.20,1
2025-07-01,30.4300,121.4400,29.14,1
2025-07-01,30.4300,121.4500,29.06,1
2025-07-01,30.4300,121.4600,29.00,1
2025-07-01,30.4300,121.4700,28.95,1
2025-07-01,30.4300,121.4800,28.94,1
2025-07-01,30.4300,121.4900,28.89,1
2025-07-01,30.4300,121.5000,28.87,1
2025-07-01,30.4300,121.5100,28.83,1
2025-07-01,30.4300,121.5200,28.80,1
2025-07-01,30.4300,121.5300,28.76,1
2025-07-01,30.4300,121.5400,28.73,1
2025-07-01,30.4300,121.5500,28.70,1
2025-07-01,30.4300,121.5600,28.69,1
2025-07-01,30.4300,121.5700,28.69,1
2025-07-01,30.4300,121.5800,28.65,1
2025-07-01,30.4300,121.5900,28.64,1
2025-07-01,30.4300,121.6000,28.64,1
2025-07-01,30.4300,121.6100,28.62,1
2025-07-01,30.4300,121.6200,28.61,1
2025-07-01,30.4300,121.6300,28.63,1
2025-07-01,30.4300,121.6400,28.63,1
2025-07-01,30.4300,121.6500,28.65,1
2025-07-01,30.4300,121.6600,28.65,1
2025-07-01,30.4300,121.6700,28.64,1
2025-07-01,30.4300,121.6800,28.60,1
2025-07-01,30.4300,121.6900,28.58,1
2025-07-01,30.4300,121.7000,28.54,1
2025-07-01,30.4300,121.7100,28.52,1
2025-07-01,30.4300,121.7200,28.48,1
2025-07-01,30.4300,121.7300,28.48,1
2025-07-01,30.4300,121.7400,28.45,1
2025-07-01,30.4300,121.7500,28.43,1
2025-07-01,30.4300,121.7600,28.41,1
2025-07-01,30.4300,121.7700,28.35,1
2025-07-01,30.4300,121.7800,28.31,1
2025-07-01,30.4300,121.7900,28.30,1
2025-07-01,30.4300,121.8000,28.28,1
2025-07-01,30.4300,121.8100,28.25,1
2025-07-01,30.4300,121.8200,28.29,1
2025-07-01,30.4300,121.8300,28.26,1
2025-07-01,30.4300,121.8400,28.22,1
2025-07-01,30.4300,121.8500,28.21,1
2025-07-01,30.4300,121.8600,28.16,1
2025-07-01,30.4300,121.8700,28.10,1
2025-07-01,30.4300,121.8800,28.05,1
2025-07-01,30.4300,121.8900,28.02,1
2025-07-01,30.4400,120.9700,30.54,1
2025-07-01,30.4400,121.0600,30.42,1
2025-07-01,30.4400,121.0700,30.43,1
2025-07-01,30.4400,121.4100,29.28,1
2025-07-01,30.4400,121.4800,28.94,1
2025-07-01,30.4400,121.4900,28.88,1
2025-07-01,30.4400,121.5000,28.88,1
2025-07-01,30.4400,121.5100,28.85,1
2025-07-01,30.4400,121.5200,28.82,1
2025-07-01,30.4400,121.5300,28.81,1
2025-07-01,30.4400,121.5400,28.77,1
2025-07-01,30.4400,121.5500,28.73,1
2025-07-01,30.4400,121.5600,28.71,1
2025-07-01,30.4400,121.5700,28.70,1
2025-07-01,30.4400,121.5800,28.65,1
2025-07-01,30.4400,121.5900,28.64,1
2025-07-01,30.4400,121.6000,28.64,1
2025-07-01,30.4400,121.6100,28.62,1
2025-07-01,30.4400,121.6200,28.60,1
2025-07-01,30.4400,121.6300,28.62,1
2025-07-01,30.4400,121.6400,28.63,1
2025-07-01,30.4400,121.6500,28.66,1
2025-07-01,30.4400,121.6600,28.65,1
2025-07-01,30.4400,121.6700,28.67,1
2025-07-01,30.4400,121.6800,28.63,1
2025-07-01,30.4400,121.6900,28.60,1
2025-07-01,30.4400,121.7000,28.56,1
2025-07-01,30.4400,121.7100,28.55,1
2025-07-01,30.4400,121.7200,28.51,1
2025-07-01,30.4400,121.7300,28.51,1
2025-07-01,30.4400,121.7400,28.49,1
2025-07-01,30.4400,121.7500,28.47,1
2025-07-01,30.4400,121.7600,28.46,1
2025-07-01,30.4400,121.7700,28.39,1
2025-07-01,30.4400,121.7800,28.35,1
2025-07-01,30.4400,121.7900,28.34,1
2025-07-01,30.4400,121.8000,28.32,1
2025-07-01,30.4400,121.8100,28.32,1
2025-07-01,30.4400,121.8200,28.36,1
2025-07-01,30.4400,121.8300,28.34,1
2025-07-01,30.4400,121.8400,28.30,1
2025-07-01,30.4400,121.8500,28.28,1
2025-07-01,30.4400,121.8600,28.23,1
2025-07-01,30.4400,121.8700,28.17,1
2025-07-01,30.4400,121.8800,28.13,1
2025-07-01,30.4400,121.8900,28.12,1
2025-07-01,30.4400,121.9000,28.09,1
2025-07-01,30.4400,121.9100,28.08,1
2025-07-01,30.4400,121.9200,28.03,1
2025-07-01,30.4500,120.9600,30.57,1
2025-07-01,30.4500,120.9700,30.54,1
2025-07-01,30.4500,121.0400,30.41,1
2025-07-01,30.4500,121.0500,30.40,1
2025-07-01,30.4500,121.0600,30.38,1
2025-07-01,30.4500,121.0800,30.38,1
2025-07-01,30.4500,121.0900,30.37,1
2025-07-01,30.4500,121.4100,29.27,1
2025-07-01,30.4500,121.4300,29.17,1
2025-07-01,30.4500,121.4800,28.95,1
2025-07-01,30.4500,121.4900,28.89,1
2025-07-01,30.4500,121.5000,28.87,1
2025-07-01,30.4500,121.5100,28.85,1
2025-07-01,30.4500,121.5200,28.83,1
2025-07-01,30.4500,121.5300,28.83,1
2025-07-01,30.4500,121.5400,28.80,1
2025-07-01,30.4500,121.5500,28.76,1
2025-07-01,30.4500,121.5600,28.74,1
2025-07-01,30.4500,121.5700,28.73,1
2025-07-01,30.4500,121.5800,28.68,1
2025-07-01,30.4500,121.5900,28.65,1
2025-07-01,30.4500,121.6000,28.63,1
2025-07-01,30.4500,121.6100,28.62,1
2025-07-01,30.4500,121.6200,28.60,1
2025-07-01,30.4500,121.6300,28.60,1
2025-07-01,30.4500,121.6400,28.60,1
2025-07-01,30.4500,121.6500,28.64,1
2025-07-01,30.4500,121.6600,28.62,1
2025-07-01,30.4500,121.6700,28.63,1
2025-07-01,30.4500,121.6800,28.61,1
2025-07-01,30.4500,121.6900,28.61,1
2025-07-01,30.4500,121.7000,28.59,1
2025-07-01,30.4500,121.7100,28.59,1
2025-07-01,30.4500,121.7200,28.55,1
2025-07-01,30.4500,121.7300,28.55,1
2025-07-01,30.4500,121.7400,28.53,1
2025-07-01,30.4500,121.7500,28.49,1
2025-07-01,30.4500,121.7600,28.46,1
2025-07-01,30.4500,121.7700,28.45,1
2025-07-01,30.4500,121.7800,28.41,1
2025-07-01,30.4500,121.7900,28.40,1
2025-07-01,30.4500,121.8000,28.41,1
2025-07-01,30.4500,121.8100,28.42,1
2025-07-01,30.4500,121.8200,28.40,1
2025-07-01,30.4500,121.8300,28.38,1
2025-07-01,30.4500,121.8400,28.34,1
2025-07-01,30.4500,121.8500,28.31,1
2025-07-01,30.4500,121.8600,28.26,1
2025-07-01,30.4500,121.8700,28.21,1
2025-07-01,30.4500,121.8800,28.18,1
2025-07-01,30.4500,121.8900,28.17,1
2025-07-01,30.4500,121.9000,28.14,1
2025-07-01,30.4500,121.9100,28.13,1
2025-07-01,30.4500,121.9200,28.08,1
2025-07-01,30.4600,120.9700,30.54,1
2025-07-01,30.4600,121.0300,30.39,1
2025-07-01,30.4600,121.0400,30.38,1
2025-07-01,30.4600,121.0500,30.37,1
2025-07-01,30.4600,121.0600,30.35,1
2025-07-01,30.4600,121.0700,30.35,1
2025-07-01,30.4600,121.0900,30.34,1
2025-07-01,30.4600,121.1600,30.25,1
2025-07-01,30.4600,121.1700,30.25,1
2025-07-01,30.4600,121.1800,30.21,1
2025-07-01,30.4600,121.1900,30.17,1
2025-07-01,30.4600,121.2000,30.09,1
2025-07-01,30.4600,121.3000,29.66,1
2025-07-01,30.4600,121.4300,29.15,1
2025-07-01,30.4600,121.4400,29.14,1
2025-07-01,30.4600,121.5000,28.86,1
2025-07-01,30.4600,121.5100,28.84,1
2025-07-01,30.4600,121.5200,28.82,1
2025-07-01,30.4600,121.5300,28.83,1
2025-07-01,30.4600,121.5400,28.80,1
2025-07-01,30.4600,121.5500,28.77,1
2025-07-01,30.4600,121.5600,28.74,1
2025-07-01,30.4600,121.5700,28.72,1
2025-07-01,30.4600,121.5800,28.67,1
2025-07-01,30.4600,121.5900,28.63,1
2025-07-01,30.4600,121.6000,28.61,1
2025-07-01,30.4600,121.6100,28.61,1
2025-07-01,30.4600,121.6200,28.60,1
2025-07-01,30.4600,121.6300,28.62,1
2025-07-01,30.4600,121.6400,28.62,1
2025-07-01,30.4600,121.6500,28.63,1
2025-07-01,30.4600,121.6600,28.62,1
2025-07-01,30.4600,121.6700,28.63,1
2025-07-01,30.4600,121.6800,28.59,1
2025-07-01,30.4600,121.6900,28.59,1
2025-07-01,30.4600,121.7000,28.59,1
2025-07-01,30.4600,121.7100,28.59,1
2025-07-01,30.4600,121.7200,28.56,1
2025-07-01,30.4600,121.7300,28.56,1
2025-07-01,30.4600,121.7400,28.55,1
2025-07-01,30.4600,121.7500,28.51,1
2025-07-01,30.4600,121.7600,28.49,1
2025-07-01,30.4600,121.7700,28.46,1
2025-07-01,30.4600,121.7800,28.43,1
2025-07-01,30.4600,121.7900,28.42,1
2025-07-01,30.4600,121.8000,28.44,1
2025-07-01,30.4600,121.8100,28.44,1
2025-07-01,30.4600,121.8200,28.44,1
2025-07-01,30.4600,121.8300,28.43,1
2025-07-01,30.4600,121.8400,28.39,1
2025-07-01,30.4600,121.8500,28.35,1
2025-07-01,30.4600,121.8600,28.30,1
2025-07-01,30.4600,121.8700,28.25,1
2025-07-01,30.4600,121.8800,28.22,1
2025-07-01,30.4600,121.8900,28.21,1
2025-07-01,30.4600,121.9000,28.19,1
2025-07-01,30.4600,121.9100,28.19,1
2025-07-01,30.4600,121.9200,28.14,1
2025-07-01,30.4600,121.9300,28.10,1
2025-07-01,30.4600,121.9400,28.06,1
2025-07-01,30.4600,121.9500,28.00,1
2025-07-01,30.4700,121.0200,30.37,1
2025-07-01,30.4700,121.0300,30.36,1
2025-07-01,30.4700,121.0400,30.35,1
2025-07-01,30.4700,121.0500,30.34,1
2025-07-01,30.4700,121.0600,30.31,1
2025-07-01,30.4700,121.0700,30.31,1
2025-07-01,30.4700,121.1400,30.29,1
2025-07-01,30.4700,121.1500,30.25,1
2025-07-01,30.4700,121.1700,30.21,1
2025-07-01,30.4700,121.1800,30.18,1
2025-07-01,30.4700,121.1900,30.15,1
2025-07-01,30.4700,121.2000,30.08,1
2025-07-01,30.4700,121.2100,30.02,1
2025-07-01,30.4700,121.2200,29.97,1
2025-07-01,30.4700,121.2300,29.89,1
2025-07-01,30.4700,121.2400,29.82,1
2025-07-01,30.4700,121.2500,29.80,1
2025-07-01,30.4700,121.2700,29.70,1
2025-07-01,30.4700,121.2800,29.70,1
2025-07-01,30.4700,121.2900,29.68,1
2025-07-01,30.4700,121.3000,29.66,1
2025-07-01,30.4700,121.3100,29.61,1
2025-07-01,30.4700,121.3200,29.61,1
2025-07-01,30.4700,121.3300,29.53,1
2025-07-01,30.4700,121.3400,29.49,1
2025-07-01,30.4700,121.3600,29.39,1
2025-07-01,30.4700,121.3700,29.34,1
2025-07-01,30.4700,121.3800,29.35,1
2025-07-01,30.4700,121.4100,29.23,1
2025-07-01,30.4700,121.4200,29.19,1
2025-07-01,30.4700,121.4300,29.12,1
2025-07-01,30.4700,121.4500,29.07,1
2025-07-01,30.4700,121.5000,28.86,1
2025-07-01,30.4700,121.5100,28.84,1
2025-07-01,30.4700,121.5200,28.83,1
2025-07-01,30.4700,121.5300,28.85,1
2025-07-01,30.4700,121.5400,28.82,1
2025-07-01,30.4700,121.5500,28.80,1
2025-07-01,30.4700,121.5600,28.76,1
2025-07-01,30.4700,121.5700,28.73,1
2025-07-01,30.4700,121.5800,28.68,1
2025-07-01,30.4700,121.5900,28.64,1
2025-07-01,30.4700,121.6000,28.63,1
2025-07-01,30.4700,121.6100,28.63,1
2025-07-01,30.4700,121.6200,28.63,1
2025-07-01,30.4700,121.6300,28.63,1
2025-07-01,30.4700,121.6400,28.64,1
2025-07-01,30.4700,121.6500,28.62,1
2025-07-01,30.4700,121.6600,28.59,1
2025-07-01,30.4700,121.6700,28.59,1
2025-07-01,30.4700,121.6800,28.56,1
2025-07-01,30.4700,121.6900,28.56,1
2025-07-01,30.4700,121.7000,28.58,1
2025-07-01,30.4700,121.7100,28.57,1
2025-07-01,30.4700,121.7200,28.57,1
2025-07-01,30.4700,121.7300,28.56,1
2025-07-01,30.4700,121.7400,28.54,1
2025-07-01,30.4700,121.7500,28.51,1
2025-07-01,30.4700,121.7600,28.50,1
2025-07-01,30.4700,121.7700,28.46,1
2025-07-01,30.4700,121.7800,28.44,1
2025-07-01,30.4700,121.7900,28.43,1
2025-07-01,30.4700,121.8000,28.46,1
2025-07-01,30.4700,121.8100,28.46,1
2025-07-01,30.4700,121.8200,28.46,1
2025-07-01,30.4700,121.8300,28.44,1
2025-07-01,30.4700,121.8400,28.43,1
2025-07-01,30.4700,121.8500,28.38,1
2025-07-01,30.4700,121.8600,28.35,1
2025-07-01,30.4700,121.8700,28.31,1
2025-07-01,30.4700,121.8800,28.31,1
2025-07-01,30.4700,121.8900,28.28,1
2025-07-01,30.4700,121.9000,28.24,1
2025-07-01,30.4700,121.9100,28.22,1
2025-07-01,30.4700,121.9200,28.17,1
2025-07-01,30.4700,121.9300,28.13,1
2025-07-01,30.4700,121.9400,28.08,1
2025-07-01,30.4700,121.9500,28.02,1
2025-07-01,30.4800,121.0200,30.35,1
2025-07-01,30.4800,121.0300,30.34,1
2025-07-01,30.4800,121.0400,30.32,1
2025-07-01,30.4800,121.0600,30.28,1
2025-07-01,30.4800,121.0700,30.28,1
2025-07-01,30.4800,121.1100,30.30,1
2025-07-01,30.4800,121.1200,30.27,1
2025-07-01,30.4800,121.1300,30.27,1
2025-07-01,30.4800,121.1400,30.25,1
2025-07-01,30.4800,121.1900,30.11,1
2025-07-01,30.4800,121.2000,30.05,1
2025-07-01,30.4800,121.2100,30.00,1
2025-07-01,30.4800,121.2200,29.95,1
2025-07-01,30.4800,121.2300,29.89,1
2025-07-01,30.4800,121.2400,29.82,1
2025-07-01,30.4800,121.2500,29.79,1
2025-07-01,30.4800,121.2600,29.75,1
2025-07-01,30.4800,121.2700,29.70,1
2025-07-01,30.4800,121.2800,29.67,1
2025-07-01,30.4800,121.2900,29.66,1
2025-07-01,30.4800,121.3000,29.63,1
2025-07-01,30.4800,121.3100,29.58,1
2025-07-01,30.4800,121.3200,29.57,1
2025-07-01,30.4800,121.3300,29.50,1
2025-07-01,30.4800,121.3400,29.45,1
2025-07-01,30.4800,121.3600,29.37,1
2025-07-01,30.4800,121.3700,29.31,1
2025-07-01,30.4800,121.3800,29.30,1
2025-07-01,30.4800,121.3900,29.26,1
2025-07-01,30.4800,121.4000,29.22,1
2025-07-01,30.4800,121.4500,29.04,1
2025-07-01,30.4800,121.4700,28.97,1
2025-07-01,30.4800,121.5000,28.85,1
2025-07-01,30.4800,121.5100,28.83,1
2025-07-01,30.4800,121.5200,28.82,1
2025-07-01,30.4800,121.5300,28.84,1
2025-07-01,30.4800,121.5400,28.82,1
2025-07-01,30.4800,121.5500,28.81,1
2025-07-01,30.4800,121.5600,28.79,1
2025-07-01,30.4800,121.5700,28.77,1
2025-07-01,30.4800,121.5800,28.72,1
2025-07-01,30.4800,121.5900,28.68,1
2025-07-01,30.4800,121.6000,28.66,1
2025-07-01,30.4800,121.6100,28.64,1
2025-07-01,30.4800,121.6200,28.63,1
2025-07-01,30.4800,121.6300,28.63,1
2025-07-01,30.4800,121.6400,28.64,1
2025-07-01,30.4800,121.6500,28.61,1
2025-07-01,30.4800,121.6600,28.59,1
2025-07-01,30.4800,121.6700,28.58,1
2025-07-01,30.4800,121.6800,28.55,1
2025-07-01,30.4800,121.6900,28.55,1
2025-07-01,30.4800,121.7000,28.57,1
